account_internal_id,hashedAccNo,account_type,bank_name,home_city,home_state,account_balance
ACCT_00000281,06edfdf38112b29f,Normal,HDFC Bank,Kolkata,West Bengal,6129.05
ACCT_00000282,dde18a2635f81251,Normal,Canara Bank,Kolkata,West Bengal,2014.0
ACCT_00000283,d24b3cb246148e02,Normal,ICICI Bank,Patna,Bihar,30390.62
ACCT_00000284,0fc2f521c30bc531,Normal,ICICI Bank,Kaman,Rajasthan,1746.44
ACCT_00000285,505611a5fa9ca95d,Mule_L1,Canara Bank,Gurgaon/Gurugram,Haryana,20514.18
ACCT_00000286,41749f6539f94048,Normal,Axis Bank,Bardhaman,West Bengal,80494.95
ACCT_00000287,13e35322ad34c64f,Normal,Punjab National Bank,Gurgaon/Gurugram,Haryana,1779.47
ACCT_00000288,fa7a0a29876fd394,Normal,HDFC Bank,Alwar,Rajasthan,9260.39
ACCT_00000289,3f9cfebe50fce856,Normal,IndusInd Bank,Punahana,Haryana,36295.15
ACCT_00000290,52d35895d89b4a96,Normal,ICICI Bank,Gurgaon/Gurugram,Haryana,23114.16
ACCT_00000291,c428d3b517107ae7,Victim,Canara Bank,Kolkata,West Bengal,72516.43
ACCT_00000292,cff5c83421449554,Normal,ICICI Bank,Patna,Bihar,34287.04
ACCT_00000293,950d1d0d38b9dc6d,Normal,IndusInd Bank,Kaman,Rajasthan,2244.59
ACCT_00000294,e03c24ee0662ce3f,Normal,State Bank of India,Faridabad,Haryana,58282.79
ACCT_00000295,62202e7bfb93134c,Normal,State Bank of India,Delhi,Delhi,12201.37
ACCT_00000296,3aa4d410a6303c21,Normal,State Bank of India,Dhanbad,Jharkhand,9396.75
ACCT_00000297,e7dce76c7bf0610b,Normal,HDFC Bank,Nalanda,Bihar,4582.76
ACCT_00000298,f85013c265141b53,Normal,ICICI Bank,Delhi,Delhi,20500.86
ACCT_00000299,696f9469b898ca09,Normal,State Bank of India,Mathura,Uttar Pradesh,20530.31
ACCT_00000300,7048f366fea32299,Normal,State Bank of India,Mathura,Uttar Pradesh,131823.99
ACCT_00000301,3aeb1f6005daaa41,Normal,Bank of Baroda,Bharatpur,Rajasthan,74744.53
ACCT_00000302,4130614b3dee9251,Normal,Union Bank of India,Jaipur,Rajasthan,20830.62
ACCT_00000303,313e8717d0897db4,Normal,State Bank of India,Dumka,Jharkhand,19580.82
ACCT_00000304,a2deeb21fe9b542f,Normal,Axis Bank,Delhi,Delhi,8921.55
ACCT_00000305,0109a56eafdbf0cf,Normal,HDFC Bank,Delhi,Delhi,5436.46
ACCT_00000306,cf6f62c47611fde3,Normal,ICICI Bank,Patna,Bihar,6512.33
ACCT_00000307,69014d2c0bd0ff7e,Normal,Axis Bank,Nalanda,Bihar,34895.15
ACCT_00000308,65d16870f1f1576a,Normal,ICICI Bank,Alwar,Rajasthan,1965.34
ACCT_00000309,5626a9e18ccf98b0,Normal,Punjab National Bank,Kolkata,West Bengal,10369.71
ACCT_00000310,6deb4fa0b1216dd6,Mule_L1,HDFC Bank,Patna,Bihar,6891.41
ACCT_00000311,5167c35ac0bde5d4,Normal,Axis Bank,Delhi,Delhi,16560.73
ACCT_00000312,b05661c8378199ff,Normal,HDFC Bank,Punahana,Haryana,107954.43
ACCT_00000313,447094e60d5fa4da,Normal,State Bank of India,Bharatpur,Rajasthan,8007.79
ACCT_00000314,8049ab2284982d57,Normal,HDFC Bank,Kolkata,West Bengal,7497.21
ACCT_00000315,b1961d34d5a7ca0a,Normal,Kotak Mahindra Bank,Howrah,West Bengal,3300.2
ACCT_00000316,5a3af1c4a6cc29a0,Normal,Union Bank of India,Kaman,Rajasthan,2748.79
ACCT_00000317,748cbf5b63d76ff5,Normal,HDFC Bank,Agra,Uttar Pradesh,7676.8
ACCT_00000318,13be0c3ae40a33bb,Victim,State Bank of India,Kolkata,West Bengal,4013.74
ACCT_00000319,c1293f65214088f6,Normal,State Bank of India,Patna,Bihar,4346.58
ACCT_00000320,76336a9da032e430,Normal,ICICI Bank,Kolkata,West Bengal,8153.7
ACCT_00000321,583121b28bd76e31,Normal,Bank of Baroda,Dhanbad,Jharkhand,4859.71
ACCT_00000322,c41f1e21ae7a79eb,Mule_L2,Axis Bank,Kolkata,West Bengal,8303.21
ACCT_00000323,cbb7dc810babfd0f,Mule_L3,State Bank of India,Kolkata,West Bengal,1922.62
ACCT_00000324,703ee1ca5fe15eac,Normal,HDFC Bank,Delhi,Delhi,26116.76
ACCT_00000325,892b37dac2fd526b,Normal,Axis Bank,Kolkata,West Bengal,13051.03
ACCT_00000326,1ac13ef3ed9e2f5e,Normal,HDFC Bank,Bharatpur,Rajasthan,15663.62
ACCT_00000327,68e36b6f1cfe5d80,Normal,ICICI Bank,Bardhaman,West Bengal,12022.61
ACCT_00000328,c60ebf390f89571c,Normal,HDFC Bank,Kolkata,West Bengal,8810.45
ACCT_00000329,fa13fa04a059f9a0,Normal,State Bank of India,Delhi,Delhi,50125.86
ACCT_00000330,adb9e9da839848b3,Normal,State Bank of India,Deoghar,Jharkhand,5420.93
ACCT_00000331,7f4c1b5299b4287a,Normal,HDFC Bank,Punahana,Haryana,5335.57
ACCT_00000332,5b72fe6ef7ec951e,Normal,Axis Bank,Alwar,Rajasthan,85387.86
ACCT_00000333,497c581988669419,Victim,Bank of Baroda,Delhi,Delhi,3833.18
ACCT_00000334,a15c183ceac013bb,Normal,State Bank of India,Agra,Uttar Pradesh,12496.04
ACCT_00000335,35e47e81757a8944,Normal,Bank of Baroda,Kolkata,West Bengal,17606.82
ACCT_00000336,94d193c1ec3eb1a1,Normal,HDFC Bank,Patna,Bihar,24170.08
ACCT_00000337,6a3f5c68c7e65e0d,Normal,State Bank of India,Bardhaman,West Bengal,49060.74
ACCT_00000338,97868f8767bf34c8,Normal,State Bank of India,Patna,Bihar,29034.14
ACCT_00000339,0fa97c1e83197276,Normal,ICICI Bank,Nalanda,Bihar,14737.57
ACCT_00000340,c170ba9ea956d630,Normal,Kotak Mahindra Bank,Punahana,Haryana,13300.26
ACCT_00000341,6d1b4f87d3799210,Normal,State Bank of India,Punahana,Haryana,3810.48
ACCT_00000342,cee8e752cbec531c,Normal,HDFC Bank,Delhi,Delhi,121259.52
ACCT_00000343,49e445997cc482b1,Mule_L1,HDFC Bank,Bharatpur,Rajasthan,10423.45
ACCT_00000344,8ccc77c92c81a7f0,Normal,State Bank of India,Punahana,Haryana,500.0
ACCT_00000345,d760902408f261d0,Normal,HDFC Bank,Patna,Bihar,3259.31
ACCT_00000346,2fab0867589bce6c,Normal,ICICI Bank,Delhi,Delhi,2313.39
ACCT_00000347,4ffe4d071d7720b6,Normal,State Bank of India,Kaman,Rajasthan,13085.26
ACCT_00000348,57389debda7418c4,Normal,State Bank of India,Bardhaman,West Bengal,6182.54
ACCT_00000349,d07bf94ffc1d5307,Normal,HDFC Bank,Delhi,Delhi,34528.68
ACCT_00000350,23604fcae82d0a61,Normal,State Bank of India,Patna,Bihar,29974.04
ACCT_00000351,ae68bf24e89c9322,Normal,Axis Bank,Faridabad,Haryana,56728.28
ACCT_00000352,0f09954c8946c0a5,Normal,IndusInd Bank,Kaman,Rajasthan,104166.09
ACCT_00000353,7510833f80b7d316,Normal,State Bank of India,Bharatpur,Rajasthan,9435.06
ACCT_00000354,9f62d56be887af1c,Normal,ICICI Bank,Dhanbad,Jharkhand,9320.51
ACCT_00000355,4f7e1345ba7a577b,Normal,HDFC Bank,Kolkata,West Bengal,27966.3
ACCT_00000356,4ccf60060828f886,Normal,State Bank of India,Mathura,Uttar Pradesh,20915.11
ACCT_00000357,555d2f1cbe68890c,Normal,Bank of Baroda,Nalanda,Bihar,10891.74
ACCT_00000358,cbd0442f9ddb03cf,Normal,IndusInd Bank,Kolkata,West Bengal,16298.23
ACCT_00000359,b7202b031496c7ee,Normal,ICICI Bank,Jaipur,Rajasthan,11466.09
ACCT_00000360,2abf4058917bd459,Normal,HDFC Bank,Punahana,Haryana,3825.75
ACCT_00000361,70e40179d1084698,Mule_L1,State Bank of India,Kolkata,West Bengal,6168.75
ACCT_00000362,45f10844b1eedbe3,Normal,Axis Bank,Alwar,Rajasthan,7512.55
ACCT_00000363,8c8a98b7a8e5abc2,Victim,State Bank of India,Dhanbad,Jharkhand,4591.02
ACCT_00000364,25c1e7b6b6d639e1,Normal,State Bank of India,Faridabad,Haryana,58478.26
ACCT_00000365,5519af9b01d37e8d,Normal,ICICI Bank,Bharatpur,Rajasthan,2654.38
ACCT_00000366,7b519011a7e90504,Normal,Punjab National Bank,Mathura,Uttar Pradesh,23649.48
ACCT_00000367,820897581a421e82,Normal,ICICI Bank,Kolkata,West Bengal,10181.11
ACCT_00000368,ee5c421be31f907f,Mule_L1,Axis Bank,Dumka,Jharkhand,4752.12
ACCT_00000369,45602b09db701f9d,Normal,ICICI Bank,Delhi,Delhi,16065.84
ACCT_00000370,4bd7eb0a8418e91d,Normal,Punjab National Bank,Kaman,Rajasthan,9784.81
ACCT_00000371,34272633dcbb69c4,Normal,Kotak Mahindra Bank,Howrah,West Bengal,4201.03
ACCT_00000372,a73b014a558b20c0,Normal,HDFC Bank,Kolkata,West Bengal,10150.4
ACCT_00000373,9fb849f958e3a01d,Normal,ICICI Bank,Bharatpur,Rajasthan,31333.41
ACCT_00000374,574039604f81e9e9,Normal,State Bank of India,Kolkata,West Bengal,27232.05
ACCT_00000375,0d8851c2f1b091f2,Normal,ICICI Bank,Patna,Bihar,230559.7
ACCT_00000376,969a9d429a907d46,Normal,State Bank of India,Alwar,Rajasthan,8170.46
ACCT_00000377,149e485970bfd3c6,Normal,HDFC Bank,Alwar,Rajasthan,20491.14
ACCT_00000378,aacd410dbf47a17e,Normal,State Bank of India,Delhi,Delhi,44673.96
ACCT_00000379,ae062c776ceeaae0,Victim,State Bank of India,Kolkata,West Bengal,29287.44
ACCT_00000380,cc4cd937115595c1,Victim,Punjab National Bank,Alwar,Rajasthan,14609.02
ACCT_00000381,19765fd2dba110f9,Normal,HDFC Bank,Patna,Bihar,178953.27
ACCT_00000382,a7a3503fd3294b74,Normal,HDFC Bank,Bardhaman,West Bengal,6300.34
ACCT_00000383,ab18366074c2ec84,Normal,State Bank of India,Dhanbad,Jharkhand,85455.86
ACCT_00000384,f0d5c579cd566d5a,Normal,Punjab National Bank,Nalanda,Bihar,5819.84
ACCT_00000385,2fff6c98630ef7eb,Normal,ICICI Bank,Nalanda,Bihar,48252.43
ACCT_00000386,4f73e257ba9122e2,Normal,Punjab National Bank,Deoghar,Jharkhand,38408.74
ACCT_00000387,fbccb865743fdfc1,Normal,Axis Bank,Gurgaon/Gurugram,Haryana,11593.35
ACCT_00000388,351a6b772875cf9e,Normal,State Bank of India,Bardhaman,West Bengal,12017.17
ACCT_00000389,c42dc207f00f43e9,Normal,State Bank of India,Patna,Bihar,29599.37
ACCT_00000390,ea71821b93f0b074,Normal,HDFC Bank,Delhi,Delhi,20042.82
ACCT_00000391,197db1a8322f7e4b,Normal,ICICI Bank,Delhi,Delhi,5874.09
ACCT_00000392,25d879fb0c91f265,Victim,State Bank of India,Delhi,Delhi,3138.54
ACCT_00000393,9902d0fce0fcbd0c,Normal,State Bank of India,Delhi,Delhi,3236.58
ACCT_00000394,2f77605db69b6fc1,Normal,IndusInd Bank,Deoghar,Jharkhand,7555.76
ACCT_00000395,035512b742331710,Normal,Punjab National Bank,Dhanbad,Jharkhand,37844.42
ACCT_00000396,55e7f73d0dbf2987,Normal,State Bank of India,Patna,Bihar,7404.95
ACCT_00000397,4f7162fd5b0528c4,Normal,State Bank of India,Alwar,Rajasthan,42164.98
ACCT_00000398,0e6215cba0445aa9,Normal,ICICI Bank,Delhi,Delhi,4233.85
ACCT_00000399,44a4c7118019fd27,Normal,ICICI Bank,Alwar,Rajasthan,2460.91
ACCT_00000400,3c8a477e0745d6ae,Normal,HDFC Bank,Mathura,Uttar Pradesh,137533.02
ACCT_00000401,6568595f54253018,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,23829.12
ACCT_00000402,844a7c6ffe1c739e,Normal,State Bank of India,Alwar,Rajasthan,20135.59
ACCT_00000403,a1267f3b94f0d0c2,Normal,Bank of Baroda,Bharatpur,Rajasthan,22846.31
ACCT_00000404,aca54900755fc7de,Normal,Bank of Baroda,Delhi,Delhi,26178.41
ACCT_00000405,deb0ad5c915a1abc,Normal,Canara Bank,Patna,Bihar,10552.76
ACCT_00000406,c66a0d496d970802,Normal,State Bank of India,Delhi,Delhi,40439.22
ACCT_00000407,ac126e31b2fef6d5,Normal,HDFC Bank,Delhi,Delhi,15818.11
ACCT_00000408,f20cef4debb4fc91,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,9528.32
ACCT_00000409,2ca4a08f041626ba,Normal,ICICI Bank,Alwar,Rajasthan,3417.34
ACCT_00000410,23ec83c2019c37a9,Normal,HDFC Bank,Kolkata,West Bengal,10022.18
ACCT_00000411,bf426c61c9b00274,Normal,Union Bank of India,Alwar,Rajasthan,6072.06
ACCT_00000412,c2bdef98a42b848e,Normal,HDFC Bank,Patna,Bihar,49394.17
ACCT_00000413,183b8f0f3571bea2,Normal,HDFC Bank,Dhanbad,Jharkhand,340750.2
ACCT_00000414,a70e3dd406441013,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,6775.8
ACCT_00000415,4813e810377d783a,Normal,State Bank of India,Mathura,Uttar Pradesh,2620.35
ACCT_00000416,140347e826a70cf0,Normal,Axis Bank,Bharatpur,Rajasthan,10765.69
ACCT_00000417,884c5754d80577d9,Normal,State Bank of India,Kolkata,West Bengal,79155.52
ACCT_00000418,6208b04b2a79ef5c,Normal,Bank of Baroda,Patna,Bihar,11251.05
ACCT_00000419,8d5df8079d104de8,Normal,ICICI Bank,Agra,Uttar Pradesh,597.26
ACCT_00000420,4446e13d124756e9,Normal,HDFC Bank,Patna,Bihar,35036.38
ACCT_00000421,8d06fd8a9d020baa,Normal,Punjab National Bank,Delhi,Delhi,26822.86
ACCT_00000422,1223497fd4407e3b,Normal,Kotak Mahindra Bank,Punahana,Haryana,1896.41
ACCT_00000423,c6b0991fec789739,Normal,HDFC Bank,Delhi,Delhi,17186.64
ACCT_00000424,34634457b2544cf1,Normal,HDFC Bank,Jaipur,Rajasthan,17291.07
ACCT_00000425,ec8085eea53053cb,Normal,ICICI Bank,Patna,Bihar,6988.65
ACCT_00000426,80f8dc479318753a,Normal,State Bank of India,Dhanbad,Jharkhand,4085.32
ACCT_00000427,db66f14aade455d9,Normal,Punjab National Bank,Alwar,Rajasthan,184870.45
ACCT_00000428,0676a3d3b40195a8,Normal,Bank of Baroda,Delhi,Delhi,7797.18
ACCT_00000429,faef4917d19d6756,Normal,Canara Bank,Kaman,Rajasthan,27574.53
ACCT_00000430,668571ee008d143a,Normal,HDFC Bank,Bharatpur,Rajasthan,17669.52
ACCT_00000431,5c609ba8299778a9,Normal,Punjab National Bank,Punahana,Haryana,1751.36
ACCT_00000432,324aa966a33806da,Normal,State Bank of India,Kaman,Rajasthan,14089.61
ACCT_00000433,54ec64f9eca6d261,Victim,State Bank of India,Patna,Bihar,1028.42
ACCT_00000434,476861efc3515d19,Normal,HDFC Bank,Patna,Bihar,1488.08
ACCT_00000435,f1cacef2d4cde4ba,Normal,State Bank of India,Delhi,Delhi,21222.15
ACCT_00000436,24b72fa17d063c1e,Normal,HDFC Bank,Kaman,Rajasthan,53041.69
ACCT_00000437,33b34774aea2dd12,Normal,State Bank of India,Deoghar,Jharkhand,16235.76
ACCT_00000438,404ecc4f4fae8167,Normal,HDFC Bank,Delhi,Delhi,1937.64
ACCT_00000439,f302245dc0eb95df,Victim,Bank of Baroda,Patna,Bihar,24508.03
ACCT_00000440,5abe2298e206f7e6,Normal,ICICI Bank,Nalanda,Bihar,3382.46
ACCT_00000441,190ea708fc8dae80,Normal,ICICI Bank,Kolkata,West Bengal,23157.42
ACCT_00000442,c9fbba8657f6bfdd,Normal,ICICI Bank,Bharatpur,Rajasthan,90404.26
ACCT_00000443,eef2d802ff5640af,Normal,State Bank of India,Kaman,Rajasthan,47206.56
ACCT_00000444,243d254544d82734,Normal,Axis Bank,Mathura,Uttar Pradesh,27849.12
ACCT_00000445,860c44df4b9065f3,Normal,Bank of Baroda,Jaipur,Rajasthan,6096.92
ACCT_00000446,599883d23fbc51d6,Victim,Bank of Baroda,Bharatpur,Rajasthan,11111.52
ACCT_00000447,9cfd6a4790a75c8b,Normal,ICICI Bank,Alwar,Rajasthan,22397.31
ACCT_00000448,e8b1ab91d42a23bd,Normal,State Bank of India,Mathura,Uttar Pradesh,8906.04
ACCT_00000449,2d82127c1954b513,Normal,State Bank of India,Delhi,Delhi,21788.15
ACCT_00000450,e17df4a8296efd5c,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,12305.07
ACCT_00000451,77bfea7568f5bf70,Normal,HDFC Bank,Bharatpur,Rajasthan,33757.77
ACCT_00000452,ad9c38a071d34004,Normal,HDFC Bank,Mathura,Uttar Pradesh,9943.08
ACCT_00000453,32aafdee8dd127dc,Mule_L1,ICICI Bank,Dumka,Jharkhand,54195.9
ACCT_00000454,514ce094523f8af4,Normal,State Bank of India,Agra,Uttar Pradesh,2642.76
ACCT_00000455,d81b616840ad5e8a,Victim,State Bank of India,Dhanbad,Jharkhand,9807.88
ACCT_00000456,8b0baead18355cf9,Normal,HDFC Bank,Kolkata,West Bengal,57787.19
ACCT_00000457,efe0f0fa8af23a2c,Normal,Bank of Baroda,Kolkata,West Bengal,23414.83
ACCT_00000458,1d030d095dcda062,Normal,ICICI Bank,Patna,Bihar,38744.91
ACCT_00000459,17014ede9b9e0e3c,Normal,ICICI Bank,Agra,Uttar Pradesh,2608.88
ACCT_00000460,6d8c4adaa320cae8,Normal,State Bank of India,Delhi,Delhi,18723.68
ACCT_00000461,6aea2529a3f23c3a,Mule_L3,ICICI Bank,Kolkata,West Bengal,70877.37
ACCT_00000462,2842e90e80adfd34,Normal,State Bank of India,Kaman,Rajasthan,65032.58
ACCT_00000463,f4304de86089ad8d,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,7791.73
ACCT_00000464,00cd7ad25896e3d8,Normal,State Bank of India,Alwar,Rajasthan,75953.97
ACCT_00000465,2f6862867e14fd8e,Normal,ICICI Bank,Alwar,Rajasthan,18034.48
ACCT_00000466,5385741587b6d22b,Normal,HDFC Bank,Delhi,Delhi,74514.75
ACCT_00000467,81bb54e674198e96,Normal,HDFC Bank,Deoghar,Jharkhand,3760.82
ACCT_00000468,25bc856c003d376f,Normal,HDFC Bank,Punahana,Haryana,11549.07
ACCT_00000469,3872fa438d323cf0,Normal,State Bank of India,Alwar,Rajasthan,1838.77
ACCT_00000470,9cce1d73d9449882,Normal,State Bank of India,Kolkata,West Bengal,45188.94
ACCT_00000471,426acc09eb4f21dc,Normal,State Bank of India,Kolkata,West Bengal,8516.79
ACCT_00000472,daf86d806fbabe7f,Normal,IndusInd Bank,Delhi,Delhi,3012.08
ACCT_00000473,6e14e8956e56aa1d,Normal,HDFC Bank,Nalanda,Bihar,60717.32
ACCT_00000474,b5e60ee8b8a9fef2,Mule_L1,Bank of Baroda,Alwar,Rajasthan,6779.65
ACCT_00000475,d3b929ad5ecf0d8d,Normal,State Bank of India,Alwar,Rajasthan,5153.41
ACCT_00000476,f2a985ff76b722fa,Normal,Bank of Baroda,Kaman,Rajasthan,23287.2
ACCT_00000477,4e31f594fe0562b5,Normal,HDFC Bank,Bharatpur,Rajasthan,5676.09
ACCT_00000478,d50be6aec0fefd51,Normal,State Bank of India,Mathura,Uttar Pradesh,20949.72
ACCT_00000479,03e6a2fd59c1e6bf,Normal,State Bank of India,Kolkata,West Bengal,7843.76
ACCT_00000480,a36025af3d6c48bf,Normal,HDFC Bank,Kolkata,West Bengal,11327.28
ACCT_00000481,b963d1ecad249e4a,Normal,Canara Bank,Bharatpur,Rajasthan,947.1
ACCT_00000482,e2c755b98e68ade9,Normal,State Bank of India,Jaipur,Rajasthan,1507.39
ACCT_00000483,1f0852f7c84c2532,Normal,Bank of Baroda,Bharatpur,Rajasthan,29537.66
ACCT_00000484,1ec7b4ab0df9d965,Normal,HDFC Bank,Delhi,Delhi,6398.91
ACCT_00000485,e7e9813d11d0339d,Victim,State Bank of India,Bharatpur,Rajasthan,14983.68
ACCT_00000486,c867577a4c152aca,Normal,HDFC Bank,Delhi,Delhi,9733.14
ACCT_00000487,cf42ae94fc5e8082,Normal,Axis Bank,Jaipur,Rajasthan,18405.3
ACCT_00000488,de5151c2c57596c0,Mule_L1,Punjab National Bank,Nalanda,Bihar,7829.06
ACCT_00000489,dddb7de408801f1b,Normal,HDFC Bank,Punahana,Haryana,11567.75
ACCT_00000490,a8191834fa0f0e6c,Normal,IndusInd Bank,Kolkata,West Bengal,27388.56
ACCT_00000491,0a7ad91f9bd2be27,Normal,ICICI Bank,Alwar,Rajasthan,3424.69
ACCT_00000492,a1319869ca7b9759,Normal,Axis Bank,Kolkata,West Bengal,17240.53
ACCT_00000493,11baf701b13983fe,Normal,HDFC Bank,Alwar,Rajasthan,61611.83
ACCT_00000494,95222094662bb48c,Mule_L2,HDFC Bank,Bardhaman,West Bengal,17951.82
ACCT_00000495,e4d1b6e64872fa99,Victim,Punjab National Bank,Deoghar,Jharkhand,3055.46
ACCT_00000496,42af91dd1c1fd704,Mule_L1,HDFC Bank,Patna,Bihar,4163.84
ACCT_00000497,e545912fe5dea4c4,Normal,Kotak Mahindra Bank,Jaipur,Rajasthan,37321.9
ACCT_00000498,e18d1f65904b0ba6,Normal,State Bank of India,Punahana,Haryana,36487.13
ACCT_00000499,313fbd606f97bde0,Normal,HDFC Bank,Deoghar,Jharkhand,40062.24
ACCT_00000500,1515c7980a310d77,Normal,Axis Bank,Kaman,Rajasthan,5125.97
ACCT_00000501,2ac2e67d78e4f323,Normal,State Bank of India,Kolkata,West Bengal,2634.85
ACCT_00000502,a10a40802bc50277,Normal,HDFC Bank,Alwar,Rajasthan,43468.58
ACCT_00000503,1b38ed7009af6ccd,Normal,HDFC Bank,Patna,Bihar,6867.22
ACCT_00000504,35be8f0b610448ee,Normal,Kotak Mahindra Bank,Jaipur,Rajasthan,7991.52
ACCT_00000505,279cb33491fd7e17,Normal,HDFC Bank,Kolkata,West Bengal,7399.05
ACCT_00000506,2d79a566243c8164,Normal,HDFC Bank,Patna,Bihar,23195.4
ACCT_00000507,5a39e31341b18cd4,Normal,HDFC Bank,Bharatpur,Rajasthan,5449.15
ACCT_00000508,62b1cd9223ff0f26,Normal,IndusInd Bank,Patna,Bihar,22633.4
ACCT_00000509,b8fcd532f3781f8c,Normal,HDFC Bank,Delhi,Delhi,5669.08
ACCT_00000510,a37c535fe1861a4f,Normal,HDFC Bank,Punahana,Haryana,55867.35
ACCT_00000511,a8c0a788867bc3bc,Normal,Bank of Baroda,Mathura,Uttar Pradesh,15381.64
ACCT_00000512,f7ccd5c543b8b3cd,Normal,ICICI Bank,Alwar,Rajasthan,3432.07
ACCT_00000513,72bc41d1f40d5afb,Normal,Canara Bank,Kolkata,West Bengal,19431.71
ACCT_00000514,0743997f72f16ce9,Normal,Axis Bank,Delhi,Delhi,2714.81
ACCT_00000515,9a7f4061a6d42102,Mule_L3,Union Bank of India,Deoghar,Jharkhand,5387.03
ACCT_00000516,169631f43d8b0a5a,Normal,Bank of Baroda,Delhi,Delhi,10874.85
ACCT_00000517,8e52219e76decde4,Normal,State Bank of India,Alwar,Rajasthan,2134.95
ACCT_00000518,5d609eb8d733a016,Normal,ICICI Bank,Kolkata,West Bengal,5445.44
ACCT_00000519,89fd35cd7cbd7761,Normal,Punjab National Bank,Delhi,Delhi,4811.97
ACCT_00000520,46b1c312d956a2e8,Normal,HDFC Bank,Kolkata,West Bengal,3914.13
ACCT_00000521,13f1be677b39a86a,Normal,Axis Bank,Jaipur,Rajasthan,29023.09
ACCT_00000522,206a643f30e2dae6,Normal,HDFC Bank,Bharatpur,Rajasthan,132476.31
ACCT_00000523,bca9880ce5d4dd08,Mule_L1,ICICI Bank,Delhi,Delhi,19488.51
ACCT_00000524,895c1277bd8cfc1b,Normal,Kotak Mahindra Bank,Jaipur,Rajasthan,84510.55
ACCT_00000525,8255416a16822cb1,Normal,Punjab National Bank,Deoghar,Jharkhand,33867.21
ACCT_00000526,f9a2ccd774f47c4e,Normal,IndusInd Bank,Kolkata,West Bengal,8983.51
ACCT_00000527,717174b53ff5ea9c,Normal,Punjab National Bank,Mathura,Uttar Pradesh,7568.18
ACCT_00000528,7fccc58639367e07,Normal,Bank of Baroda,Patna,Bihar,12802.58
ACCT_00000529,aa45bb0e355a522d,Normal,ICICI Bank,Mathura,Uttar Pradesh,13665.36
ACCT_00000530,262a46786f61237f,Normal,ICICI Bank,Alwar,Rajasthan,2659.73
ACCT_00000531,b02ff77343985490,Normal,Axis Bank,Kolkata,West Bengal,5598.1
ACCT_00000532,7367e13b7a9a6fe8,Normal,State Bank of India,Kolkata,West Bengal,2684.31
ACCT_00000533,0d1c65aef69c14d5,Normal,Axis Bank,Delhi,Delhi,2154.6
ACCT_00000534,8cc2a2da34cd0a76,Victim,Bank of Baroda,Delhi,Delhi,41146.75
ACCT_00000535,04ea325f58bad9a6,Normal,HDFC Bank,Faridabad,Haryana,16465.95
ACCT_00000536,570af56399923804,Normal,State Bank of India,Patna,Bihar,28571.64
ACCT_00000537,89e2b4593bd079d4,Mule_L3,Axis Bank,Deoghar,Jharkhand,112196.4
ACCT_00000538,a996195709119cdf,Mule_L1,State Bank of India,Jaipur,Rajasthan,8550.72
ACCT_00000539,2f677dcde639edc2,Normal,ICICI Bank,Kaman,Rajasthan,10853.31
ACCT_00000540,13ac5639824d49a5,Normal,ICICI Bank,Alwar,Rajasthan,48026.24
ACCT_00000541,7d60a30a924eb4f9,Normal,Axis Bank,Patna,Bihar,7958.09
ACCT_00000542,0068b88341d5d77b,Mule_L2,State Bank of India,Patna,Bihar,24994.74
ACCT_00000543,96fa826c90d964b7,Normal,Canara Bank,Jaipur,Rajasthan,771.36
ACCT_00000544,93b9240534ce653d,Normal,Punjab National Bank,Gurgaon/Gurugram,Haryana,7017.33
ACCT_00000545,1bdb600b953aad0d,Normal,HDFC Bank,Delhi,Delhi,1468.04
ACCT_00000546,6fafc994f42f0ffd,Normal,Bank of Baroda,Patna,Bihar,8393.39
ACCT_00000547,77606d548afcd9af,Normal,State Bank of India,Kolkata,West Bengal,11971.17
ACCT_00000548,5f8af68686343c7a,Normal,Axis Bank,Jaipur,Rajasthan,5513.01
ACCT_00000549,e178a651d716cd3e,Normal,State Bank of India,Deoghar,Jharkhand,31339.73
ACCT_00000550,d9544c632a882c5e,Normal,Kotak Mahindra Bank,Delhi,Delhi,20362.47
ACCT_00000551,7ab979f62b33b017,Normal,Punjab National Bank,Kolkata,West Bengal,5572.07
ACCT_00000552,77ba5b09d473ba94,Normal,State Bank of India,Delhi,Delhi,12077.05
ACCT_00000553,df010feafc6e6332,Normal,Punjab National Bank,Bardhaman,West Bengal,3550.56
ACCT_00000554,2f2c5f69e3db3acc,Normal,Axis Bank,Bardhaman,West Bengal,48481.84
ACCT_00000555,0d1c1644eac31e6d,Normal,Canara Bank,Delhi,Delhi,5010.37
ACCT_00000556,0f6dae8645f9ece1,Normal,State Bank of India,Kolkata,West Bengal,22358.83
ACCT_00000557,09d21db3a34e4d2e,Victim,ICICI Bank,Kolkata,West Bengal,20546.37
ACCT_00000558,6a0d26f8eb83873f,Normal,Punjab National Bank,Jaipur,Rajasthan,10139.88
ACCT_00000559,6b71970d98235922,Normal,State Bank of India,Patna,Bihar,5633.68
ACCT_00000560,71488d0a65b1f8c8,Normal,HDFC Bank,Delhi,Delhi,25770.06
ACCT_00000561,240c3e53496e4007,Normal,ICICI Bank,Kaman,Rajasthan,44525.49
